FMID,Website,Facebook,Twitter,Youtube,OtherMedia
1008707,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=646,,,,
1005560,http://www.swvafarmersmarket.org/,https://www.facebook.com/swvafarmersmarket,,,
1011836,http://www.facebook.com/SoWaBoston/,www.facebook.com/sowaboston,twitter.com/sowa_Boston,,
1019305,https://www.joysouthfield.org/,,,,
1011744,http://www.spacityfarmersmarket.com,facebook://spacityfarmersmarket,"Spa City Market","Spa City Farmers' Market","Instagram: spacityfarmersmarket"
1005083,http://www.spanishfork.org,,,,
1018952,,"Spanish Peaks Farm Stand",,,
1000365,http://www.nevadagrown.com,,,,
1010109,,https://www.facebook.com/Spartawisconsinfarmersmarket,,,http://www.travelwisconsin.com/farmers-markets/farmers-markets/sparta-farmers-market-198076
1001649,http://www.spartafarmersmarket.org,https://www.facebook.com/spartanjfarmersmarket,,,
1009935,,https://www.facebook.com/Spartawisconsinfarmersmarket,,,
1008940,http://www.hillshorizon.com/market.html,https://www.facebook.com/SpearfishFarmersMarket,,,
1009055,http://www.spectrumhealth.org/farmers-market-4322,,,,
1002532,http://www.speculatorchamber.com,https://www.facebook.com/ADKSpecFarmersMarket,,,
1019173,,"Speedway Farmers Market",,,
1004054,http://www.spenardfarmersmarket.org,https://www.facebook.com/spenardfarmersmarket,https://twitter.com/SpenardFarmers,,
1001355,http://www.spencercreekmarket.org/market,"Spencer Creek Community Growers Market",,,
1001134,http://www.roane.ext.wvu.edu/farmers_markets/spencer,,,,
1012677,,https://www.facebook.com/SpencerRiverfrontDistrictFarmersMarket/,,,
1002023,http://www.slocountyfarmers.org,,,,
1012368,,https://www.facebook.com/SpencervilleFarmersMarket/,,,
1009160,,https://www.facebook.com/SpinneyHillFarmersMarket,,,
1018612,http://www.spokanefarmersmarket.org/,https://www.facebook.com/spokanefarmersmarket/?ref=aymt_homepage_panel,,,
1003605,,https://www.facebook.com/pages/Spooner-Farmers-Market/153478781356672,,,
1019452,http://www.spotsylvaniafarmersmarket.com,https://www.facebook.com/SpotsyFarmersMarket/,@spotsyfarmmkt,,
1019453,http://spotsylvaniafarmersmarket.com,https://www.facebook.com/SpotsyFarmersMarket/,SpotsyFarmMkt,,
1002551,,https://www.facebook.com/SpoutspringsfarmersMarket,,,
1004012,http://www.springhillmarket.org,https://www.facebook.com/pages/Spring-Hill-Farmers-Market/108892312475844,,,
1010751,http://grandhavenchamber.org/farmers-markets/,https://www.facebook.com/GHSL.FarmersMarkets,,,
1008463,,https://www.facebook.com/groups/138380939576349/,,,
1007692,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,"Instagram DowntoEarthMkts"
1012316,http://springdalefarmersmarket.org,none,none,none,none
1000026,http://www.springfieldfarmers.com,,,,
1009879,http://Springfieldcommunitymarket.com,https://www.facebook.com/groups/120184694672281/,,,facebook
1018421,http://www.visitgreaterspringfield.com,https://www.facebook.com/SpringfieldFarmMarket/,,,
1005098,http://www.springfieldmich.com,https://www.facebook.com/pages/Springfield-Farmers-Market/321933009554?fref=ts,https://twitter.com/SpringfieldFM,,
1011770,"http://www.springfieldfarmersmarket.wordpress.com ",www.facebook.com/springfieldfarmsmarket,,,
1007368,http://www.springsfarm.com,,,,
1003089,http://www.springtownfarmersmarket.org,,,,
1004318,http://www.springville-sedc.org,,,,
1018851,http://sproutmn.com/marketplace/,https://www.facebook.com/sproutgrowersandmakersmarketplace/,,,
1010595,"http://www. sprouturbanfarms.org","Sprout BC",@SproutUrbanFarm,,
1005135,http://www.panora.org/square_fridays/,https://www.facebook.com/SquareFridays,,,
1003588,http://www.batesvillemainstreet.com/events/,,,,
1010031,,https://www.Facebook.com/StAlbansFarmersMarket,,,
1018839,https://www.staugamphitheatre.com/p51-farmer-s-market.aspx,https://www.facebook.com/staugampmarket/,,,"@staugampmarket (Instagram)"
1016907,http://sthelenafarmersmkt.org,https://www.facebook.com/shfarmersmarket/,,,https://www.yelp.com/biz/st-helena-farmers-market-saint-helena
1012802,http://www.historicstandrews.com/farmers-market/,https://www.facebook.com/St.Andrews.Waterfront.Farmers.Market/,,,
1016772,http://stanncenter.org/event/indoor-market/,https://www.facebook.com/sacfm/,,,
1000875,http://www.gardenshelper.blogspot.com,,,,
1007295,http://www.TheCivicAssociation.org,https://www.facebook.com/WeLoveStAugustineBeach,,,
1000165,,https://www.facebook.com/StBMarket,,,
1007264,http://www.bakermemorialchurch.org,,,,
1009016,http://www.stcharlesmn.org/citizens/farmers-market.html,https://www.facebook.com/stcharlesfarmersmarket,,,
1007711,,https://www.facebook.com/#!/stcharlesmd,,,
1012266,http://stcmi.com,stcmarketplace,,,
1008709,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=647,,,,
1004486,,https://www.facebook.com/pages/Route-66-Farmers-Market-St-Clair/114351778639792,,,
1018784,http://www.scsfarmersmarket.com,https://www.facebook.com/pg/scsfarmersmarket/about/?ref=page_internal,,,
1010929,http://stcroixfallsfarmersmarket.org,https://www.facebook.com/pages/St-Croix-Falls-Farmers-Market/116196688392148,,,
1004088,http://www.stfrancismedical.org,,,,
1003077,,https://www.facebook.com/StFrancisvilleFarmersMarket,,,
1000093,http://www.grownyc.org,https://www.facebook.com/StatenIslandGreenmarkets,,,
1008710,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=648,,,,
1005672,http://www.stjamesmarketplace.com,,,,
1012752,"http://www. 41markets.com",www.facebook.com/st.johnfarmersmarket,,,
1003194,http://www.stjohnsfarmersmarket.blogspot.com,,,,
1018312,http://www.stjohnsopportunity.org/,https://www.facebook.com/stjohnsfarmersmarket/,https://twitter.com/pdxsjfm,,
1012351,http://www.stjosephfarmersmarket.com/,https://www.facebook.com/stjosephfarmersmarket/?fref=ts,,,
1001164,http://www.sjtoday.com,,,,
1008735,"http://groups.google.com/group/stlcfm ",,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=177
1019277,https://www.gratiotfarmersmarkets.com/,https://www.facebook.com/stlouisfm/,https://www.twitter.com/stlouisfm,,https://www.instagram.com/stlouisfm/
1003235,http://www.stpaulfarmersmarket.com,,,,
1002928,http://www.artsquest.org/markets,,,,
1000076,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1004893,http://www.stmarys.org,,,,
1000123,http://www.iatp.org/minimarkets,,,,
1019041,,"SaintParis FarmersMarket",,,
1007809,http://www.stpaulfarmersmarket.com,http://www.facebook.com/stpaulfarmersmarket.com,https//twitter.com/StPaulMarket,,
1007810,http://www.stpaulfarmersmarket.com,,,,
1012278,http://www.saturdaymorningmarket.com,https://www.facebook.com/Saturday-Morning-Market,SPSatAMMkt,,
1011940,,https://m.facebook.com/ststansfarmersmarket/,,,
1009337,,https://www.facebook.com/StadiumVillageMarket,,,
1012766,http://Www.staffordcommunityfarmersmarket.com,"Stafford Community Farmers Market",,,
1007657,http://www.bartlettarboretum.org/newsevents/farmersmarket2009/,,,,
1000153,http://www.stanfordfarmersmarket.com,,,,
1018211,,"Stanly Commons Farmers Market",,,"Instagram:  stanlycommonsfarmersmarket"
1011056,http://coloradofreshmarkets.com,"Colorado Fresh Markets",ColoradoFreshMarkets@COfreshmarkets,,
1003761,http://www.starvalleyfarmersmarket.org,,,,
1011758,http://www.starkfresh.org,www.facebook.com/starkfresh,,,
1000155,http://www.visit.starkville.org/market,https://www.facebook.com/mscollegetown,https://twitter.com/mscollegetown,,"Pinterest "
1000361,,https://www.facebook.com/statecenterfarmersmarket,,,
1010555,http://www.ncagr.gov,"North Carolina state farmers market ",,,
1001980,http://www.brisltn.org/venue/farmersmarketindex.html,,,,
1010401,http://www.statehousemarket.com/,https://www.facebook.com/StatehouseMarket,https://twitter.com/statehousemkt/,https://www.youtube.com/channel/UCa4gS6Hm3Cp9I3YSaxzoAow,
1000082,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1000094,http://www.grownyc.org,https://www.facebook.com/StatenIslandGreenmarkets,,,
1009544,http://www.statesvillemarket.com/fresh_seafood_north_carolina_Statesville_Market.html,https://www.facebook.com/pages/Statesville-Market-and-Exchange/212676365430425,,,
1009353,,https://www.facebook.com/stathamfarmersmarket,,,
1004682,http://www.safarmersmarket.com,https://www.facebook.com/safarmersmarket?ref=nf,,,
1002368,http://www.staytonmarket.com,,,,
1012100,,https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,,,
1018918,,https://www.facebook.com/STCCOpenAirMarket/,https://twitter.com/StccOAM,,https://www.instagram.com/stccopenairmarket/
1012145,http://www.townofsteilacoom.com/267/Farmers-market,https://www.facebook.com/Steilacoom-Farmers-Market-145578922125401/,,,
1016809,,https://www.facebook.com/Stephenson-County-Farmers-Market,,,
1018568,https://www.localharvest.org/steuben-county-farmers-market-M23990,https://www.facebook.com/pages/Steuben-County-Farmers-Market/271725986257213,,,
1002656,http://www.stevenspointfarmersmarket.org,,,,
1003874,http://www.iatp.org/minimarkets,,,,
1011975,http://stevensonfarmersmarket.com,,,,
1001749,,https://www.facebook.com/pages/Stillwater-Minnesota-Farmers-Market/104646769583889,,,
1006353,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,
1006352,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,
1008850,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,
1009177,http://www.localharvest.org/stimmels-saturday-farmers-market-M48452,,,,
1000722,http://www.sjcfarmersmarket.com,,,,
1001729,,https://www.facebook.com/FarmersMarketInTheBluffs,,,
1000726,http://www.stocktonfarmersmarket.org,,,,
1006631,http://www.stonebarnscenter.org,,,,
1009788,http://www.stonecountyfarmersmarket.com,https://www.facebook.com/pages/Stone-County-Farmers-Market/141211635766,,,
1002281,http://www.stonemills.org,,,,
1012424,http://www.stonemountaincity.org/departments/economic_development_downtown_development_authority/farmers_market.php,https://www.facebook.com/stonemountainfarmersmarket,,,https://www.pinterest.com/SMVGA/
1006600,http://www.pcfma.com/stonecreek,,,,
1012080,http://Stonehamfarmersmarket.com,"Stoneham Farmers Market",,,
1010057,http://stonesriver.locallygrown.net/,https://www.facebook.com/StonesRiverMarket,,,
1012534,https://www.agriculturalinstitute.org/directory/listing-details/stonestown-market,https://www.facebook.com/StonestownFarmersMarket/?fref=ts,,,
1003290,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,
1009627,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,
1010309,http://www.stonypointfarmersmarket.com,https://www.facebook.com/StonyPointFarmersMarket?ref=hl,,,
1010459,http://storrsfarmersmarket.org,facebook.com/StorrsFarmersMarket,twitter.com/StorrsFarmers,,instagram.com/storrsfarmersmarket
1010460,http://storrsfarmersmarket.org,facebook.com/StorrsFarmersMarket,twitter.com/StorrsFarmers,,instagram.com/storrsfarmersmarket
1010313,http://Www.stoughtonfarmersmarket.org,https://www.Facebook.com/stoughtonfarmersmarket,https://twitter.com/stoughtonfarmer,,
1019526,http://www.stowfarmersmarket.com,@StowCommunityFarmersMarket,,,
1018451,http://www.stowefarmersmarket.com,https://www.facebook.com/stowefarmersmarket,,,https://www.instagram.com/stowefarmersmarket/
1005541,http://www.strasburgfarmmarket.com,,,,
1001221,http://www.StratfordFarmersMarket.com,https://www.facebook.com/StratfordFarmersMarket,,,
1018342,http://streatordowntown.com/,https://www.facebook.com/streatordowntownfarmersmarket/,https://twitter.com/StreatorMarket,,https://www.instagram.com/streatorfarmersmarket/?hl=en
1009321,http://www.stritesorchard.com/,https://www.facebook.com/stritesorchard,,,
1000196,http://www.stromsburgnebraska.com,,,,
1009383,http://www.localharvest.org/stroudsburg-farmers-market-M39507,,,,
1001052,http://www.townofstuartva.com,https://www.facebook.com/pages/Stuart-Farmers-Market/113677132003596,,,"1270 WHEO am radio"
1001098,http://www.stuartgreenmarket.org,https://www.facebook.com/pages/Stuart-Green-Market/537588496299427,,,
1009378,http://www.stuartsdraftfarmmarket.com/,,,,
1003436,http://www.sturgeonbaywi.org,,,,
1006064,http://www.bearbuttegardens.com,,,,
1000077,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1005724,http://www.suffernfarmersmarket.wordpress.com,,,,
1007811,http://www.suffieldtownhall.com,,,,
1012116,http://VisitSuffolkVa.com,https://www.facebook.com/SuffolkFarmersMarketVirginia/,,,
1009198,,https://www.facebook.com/SugarGroveVA,,,
1000186,http://www.sugarhousefarmersmarket.com,https://www.facebook.com/sugarhousefarmersmarket,,,
1005029,,www.facebook.com/loafmarket,,,
1009557,http://www.shop.sugarridgeranch.com/,https://www.facebook.com/pages/Sugar-Ridge-Ranch-Registered-Shropshire-Sheep-Country-Store/197163950318570?ref=br_tf,,,
1000699,http://www.sugarcreektownship.com/index.aspx?nid=199,,,,
1004864,http://www.suitlandonline.us/programs/the-suitland-farmers-market.html,https://www.facebook.com/SuitlandFarmersMarket,,,
1008736,http://www.sullivanmochamber.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2007
1007812,http://www.sulphur.org,,,,
1008313,http://www.gloucestervillage.com,https://www.facebook.com/GloucesterMainStreet,,,
1001718,http://www.wvfarmers.org/memberpages/summersvilletailgatemarket.html,,,,
1008257,http://www.summerville.sc.us,https://www.facebook.com/pages/Summerville-Farmers-Market/274065862658134,,,
1002322,http://www.summitdowntown.org,,,,
1019545,http://www.letsgrowakron.org,https://www.facebook.com/LetsGrowAkron/,letsgrowakron,,"letsgrowakron_ on Instagram"
1019036,http://Sumterfarmersmarket.com,"Sumter Farmers Market",,,Instagram
1008171,http://www.gtfma.com,https://www.facebook.com/pages/Georgetown-Farmers-Market-Assoc/195857010450938,,,
1012659,http://www.arizonacommunityfarmersmarkets.com/FM_SunCity.html,acebook.com/Sun-City-Farmers-Market-631299790224049/,,,
1009742,http://www.azfarmersmarkets.us,,,,
1011691,http://www.sunprairiefarmersmarket.com,https://www.facebook.com/SunPrairieFarmersMarket,,,
1001218,http://www.sunprairiefarmersmarket.com/,https://www.facebook.com/SunPrairieFarmersMarket,,,
1009739,http://www.azfarmersmarkets.us,,,,
1009170,,https://www.facebook.com/SundayBrunchFarmersMarket,,,
1010978,http://growrva.com/,https://www.facebook.com/GrowRVA,https://twitter.com/growrva,,https://instagram.com/growrva/
1012530,https://www.agriculturalinstitute.org/directory/listing-details/sunday-san-rafael-market,https://www.facebook.com/MarinFarmersMarkets/?fref=ts,,,
1019112,http://www.ColoradoFeedAndGrain.com/SundayMarket,Facebook.com/COFeedGrain,,,
1009161,http://www.localharvest.org/sunday-putnam-market-M58716,,,,
1007271,http://www.ardovinos.com,https://www.facebook.com/FarmersMarketAtADC,,,
1016812,http://www.sibfl.net/calendar/,https://www.facebook.com/cityofsib/,,,
1019092,,"Sunnyside Market",,,
1000087,http://www.grownyc.org,https://www.facebook.com/QueensGreenmarkets,,,
1011971,http://Www.sunnyvalefarmersmarket.org,www.facebook.com/SunnyvaleFarmersMarket/,,,Www.instagram.com/sunnyvalefarmersmarket/
1007351,http://www.urbanvillageonline.com,,,,
1008239,,https://www.facebook.com/calaisfarmersmarket,,,
1010528,http://www.bemoneysmartusa.org,https://www.facebook.com/SunriseMallFarmersMarket?fref=ts,,,http://www.yelp.com/biz/sunrise-mall-certified-farmers-market-by-bemoneysmartusa-citrus-heights-3?osq=sunrise+mall+farm
1002647,http://www.marketlocations.com,,,,
1003549,http://www.themarketcompany.org,,,,
1000105,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,
1018180,,"Superior Downtown Farmers' Market",,,
1005429,http://www.superiordowntownfarmersmarket.com,https://www.facebook.com/pages/Superior-Downtown-Farmers-Market/168331959891730,,,
1005785,http://www.msue.msu.edu/ontonagon,,,,
1012487,http://www.suquamishfarmersmarket.org,https://www.facebook.com/suquamishfm/,,,https://www.instagram.com/suquamishfm/
1009707,http://www.waccamawmarkets.org,https://www.facebook.com/WaccamawMarketCooperative/,,,
1008173,,https://www.facebook.com/SurfsideSunsetMarket,https://twitter.com/capecoralfarmer,,
1009756,http://www.svsaturdaymarket.org,https://www.facebook.com/SVSaturdayMarket,,,
1002754,http://www.sussexcountyboardofagriculture.org,https://www.facebook.com/pages/Sussex-County-Farmers-Market/213069728725366,,,
1019481,http://www.sustaingreenville.org/,https://www.facebook.com/Sustain.Greenville.Market/,,,
1017966,https://www.sustainablenantucket.org/,https://www.facebook.com/search/top/?q=sustainable%20nantucket%20farmers%20%26%20artisans%20market,,,
1017969,https://www.sustainablenantucket.org/,https://www.facebook.com/search/str/sustainable+nantucket+community+farm+institute/keywords_top,,,https://www.facebook.com/search/str/sustainable+nantucket+farmers+%26+artisans+market/keywords_top
1001422,http://www.WestfordFarmersMarket.com,https://www.facebook.com/WestfordFarmersMarket/,,,
1000871,,https://www.facebook.com/daytonafarmersmarket,,,
1008445,,https://www.facebook.com/SutherlinFarmersMarket,,,
1002133,http://www.sutterdavis.org/farmersmarket/,https://www.facebook.com/SutterDavisHospital,,,
1002765,http://www.leelanaufarmersmarkets.com,https://www.facebook.com/leelanaufarmersmarkets/,,,
1007379,http://www.suwanee.com,https://www.facebook.com/pages/City-of-Suwanee-Government/77661866892,,,
1011281,http://www.swfloridamarkets.com,https://www.facebook.com/swfloridamarkets,,,
1011592,http://swain.ces.ncsu.edu/swaincountyfarmersmarket/,https://www.facebook.com/SwainCountyFarmersMarket,,,
1009890,http://swampscottfarmersmarket.org,https://www.facebook.com/SwampscottFarmersMarket,https://twitter.com/SwampscottFM,,
1009266,http://www.localharvest.org/swansea-farmers-market-inc-M30895,https://www.facebook.com/SwanseaFarmersMarketInc,,,
1012275,,https://www.facebook.com/swanseafarmersmarket16,,,
1010747,http://www.swantonohiofarmersmarket.com,,,,
1010222,http://www.swapmeetnola.com,https://www.facebook.com/swapmeetnola,,,
1019437,http://www.swarthmorefarmersmarket.org/,https://www.facebook.com/swarthmorefarmersmarket/,https://twitter.com/SwatFarmersMkt,https://www.youtube.com/channel/UCafY0ksL3UOuX5qWTNCwptw/featured,https://www.instagram.com/swarthmorefarmersmarket/
1009256,http://www.sweeneysweetcorn.com/,https://www.facebook.com/SweeneysSweetCorn,,,
1011955,http://www.Sweetapplefarmersmarket.com,"Sweet Apple Farmers & Artisans Market",,,
1010943,http://ww.sweethomefarmersmarket.org,"sweet home farmers market",,,
1009461,http://www.sweetmagnoliapickins.net/,https://www.facebook.com/pages/Magnolia-Farmers-Artisans-Market/240268125935,,,
1008363,http://sweetwaterlocalfoodsmarket.wordpress.com/,https://www.facebook.com/pages/Sweetwater-Local-Foods-Market/111077177535?ref=ts,,,
1018923,http://sweetwater-organic.org/,https://www.facebook.com/sundaymarket/,https://twitter.com/SweetwaterTampa,,https://www.instagram.com/sweetwater_organic_farm/
1009087,,https://www.facebook.com/pages/Switzerland-County-Farmers-and-Artisans-Marketplace/649252595102544,,,
1002629,http://www.herbnfarmatl.locallygrown.net,,,,
1000694,http://www.sycamoremall.com,,,,
1000379,http://www.sycamorespringfarm.org,,,,
1004278,http://www.SYLACAUGAFARMERSMARKET.ORG,,,,
1010761,http://www.syracusefarmersmarket.org,www.facebook.com/syracusefarmersmarket,,,
1005003,http://www.syracuseut.com,,,,
1018616,,https://www.facebook.com/syracusenefarmersmarket/,,,
1008133,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,,,
1000373,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1000372,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1000374,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1005554,http://www.tahlequahfarmersmarket.org,https://www.facebook.com/pages/Tahlequah-Farmers-Market/130367113647973,,,
1019015,http://www.tahoecityfarmersmarket.com,https://www.facebook.com/tahoecityfarmersmarket/,,,https://www.instagram.com/tahoefarmersmarket/
1005195,http://www.takomaparkmarket.com,https://www.facebook.com/takomaparkfarmersmarket,https://twitter.com/TPFarmersMarket,,
1006864,http://www.talenteveningmarket.org,https://www.facebook.com/pages/Talent-Evening-Market/120405628041436,,,
1005628,http://www.talihinamarket.com,"Talihina Farmers' Market",,,
1001494,http://www.downtownmarket.com,,,,
1005599,http://www.tallasseefarmersmarket.com,https://www.facebook.com/TFMkt/,,,
1010488,http://www.facebook.com/TallmadgeFarmersMarket,"Tallmadge Farmers Market",,,
1009484,http://www.tcsd.us/index.aspx?page=18&recordid=2214,,,,
1008376,,https://www.facebook.com/TamworthFarmersMarket/info,,,
1008992,http://www.Tamworthfarmersmarket.org,https://www.facebook.com/TamworthFarmersMarket,,,
1004890,http://www.tvfmarket.com,https://www.facebook.com/pages/Tanana-Valley-Farmers-Market/78795645885,,,
1011210,http://www.eatlocallongisland.com,https://www.facebook.com/EatLocalLongIsland,,,
1018476,http://www.taosfarmersmarket.org,Www.facebook.com/taosfarmersmarket,,,Www.instagram.com/taos_farmers_market
1009490,http://www.farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,
1004441,http://www.tappahannockmarket.com/,"https://www.facebook.com/TappahannockMarket ",,,
1003445,http://www.farmernet.com,,,,
1001080,http://www.edgecombe.ces.ncsu.edu/content/FarmersMarket,,,,
1011898,http://www.tarentumboro.com,https://www.facebook.com/Tarentum-Farmers-Market-680824195331593/,,,
1007693,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,"Instagram DowntoEarthMkts"
1011997,http://tashfarmersmarket.org/,https://www.facebook.com/theTaSHfm,,https://www.youtube.com/watch?v=MjQ8FMWkTTw,https://www.instagram.com/thetashfm/
1016854,,"Taste NY Todd Hill",,,
1011239,http://montgomerycountyny-swcd.com/index_files/Page1426.htm,https://www.facebook.com/TasteoftheMohawkValley,,,
1003459,,https://www.facebook.com/tasteoftuckerwv,,,
1003458,,https://www.facebook.com/tasteoftuckerwv?ref=br_tf,,,
1009735,http://www.tauntonfarmersmarket.org/,https://www.facebook.com/tauntonfarmersmarket,,,
1006067,http://www.pleinairtaylor.com/farmers.html,,,,
1003671,http://www.wvagriculture.org,,,,
1000383,http://www.taylorfarmsmarket.com,https://www.facebook.com/taylorsfarmmarket,,,https://instagram.com/taylorsfarmmkt/
1011873,,www.facebook.com/taylorsfarmersmarket.tts,@taylorsfarmers,,"Instagram: @taylorsfarmersmarket"
1016901,http://www.spencerextension.com/farmersmarket,www.facebook.com/TaylorsvilleFarmersMarket,,,
1001642,http://www.downtowntaylorville.com,,,,
1001765,,https://www.facebook.com/tazewellfarmersmarket,,,
1011738,http://www.saturdaymarketlive.com/,https://www.facebook.com/saturdaymarket,https://twitter.com/gvillesatmarket,,https://www.instagram.com/gvillesatmarket/
1019138,http://www.teamjaffrey.org,Teamjaffreymarket,,,
1009350,http://www.cedarlane.net,https://www.facebook.com/TeaneckFarmersMarket,,,
1002735,http://www.cityofnewiberia.com,https://www.facebook.com/newiberia.mainstreet,,,
1010236,http://www.downstowntecumseh.com,https://www.facebook.com/TecumsehFarmersMarket,,,
1003982,http://www.thetelluridefarmersmarket.com,https://www.facebook.com/thetelluridefarmersmarket/?modal=admin_todo_tour,,,"@telluridefarmersmarket on Instagram"
1007354,http://www.urbanvillageonline.com,,,,
1010347,http://www.tempeaction.org/tempecommunitymarket,https://www.facebook.com/tempemarket,https://twitter.com/TempeCommAction,,
1009232,http://www.tempefarmersmarket.com/,https://www.facebook.com/tempefarmersmarket,,,
1008720,http://WWW.PASADENAFARMERSMARKET.ORG,https://www.facebook.com/pages/Temple-City-Farmers-Market/117101011699239,https://twitter.com/TempleCityFarmersMarket,,
1019075,https://www.ttfarmersmarket.com/,https://www.facebook.com/ttfarmersmarket/,,,
1007771,http://www.northcountyfarmersmarkets.com,,,,
1009450,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,
1019384,http://Teninofarmersmarket.org,https://www.facebook.com/TeninoFarmersMarket,,,
1004739,http://www.wholefoodsmarket.com/stores/calendars/TEN.html,,,,
1004085,http://www.wvfarmers.org/memberpages/gardenfreshfarmersmarket.html,,,,
1009183,http://www.terralocal.net/,https://www.facebook.com/terralocal,,,
1001625,,https://www.facebook.com/TetonValleyFarmersMarket,,,
1012405,,"Tewksbury Farmer's Market","Tewksbury Farmer's Market",,
1000016,http://www.localharvest.org/texarkana-texas-farmers-market-M38382,,,,
1018869,http://www.texasfarmersmarket.org,www.facebook.com/CedarParkFM,www.twitter.com/TFMLakeline,,www.instagram.com/texasfarmersmarket
1000710,http://www.TexasFarmersMarket.org,https://www.facebook.com/CedarParkFM?ref=hl,https://twitter.com/TFMLakeline,,"https://www.instagram.com/texasfarmersmarket/, our new farmers' market app:  https://texasfarmersmarket.spnd.st/join"
1018870,http://www.texasfarmersmarket.org,www.facebook.com/TFMMueller,www.twitter.com/TFMMueller,,www.instagram.com/texasfarmersmarket
1018279,http://www.texastownship.org/farmers-market/,https://www.facebook.com/TexasTownshipFarmersMarket/,https://twitter.com/freshonQ,,https://www.instagram.com/texastwpfm/
1010472,http://www.thewheemarket.org/,https://www.facebook.com/WheeMarket/,NA,NA,NA
1012690,http://www.thealmhmarket.org,facebook.com/thealmhmarket,,,
1008163,http://www.allendalechamber.com,https://www.facebook.com/allendalechamberofcommerce,https://twitter.com/allendalecoc,,
1009492,http://www.theavenueatwhitemarsh.com/market.php,https://www.facebook.com/TheAvenueAtWhiteMarsh,,,
1012657,http://www.arizonacommunityfarmersmarkets.com/FM_TheCapitol.html,https://www.facebook.com/State-Capitol-Farmers-Market-1572316693029038/,,,
1019047,http://oobballpark.com,,,,
1000574,http://www.cityoflancasterca.org/blvdmarket,https://www.facebook.com/TheBlvdFarmersMarket,,,
1016876,http://www.brewsterhistoricalsociety.org,http://fb.me/BrewsterHistoricalSocietyFarmersMarket,,,"Instagram: @BHSfarmersmarket"
1005799,http://www.broadwaymarket.org,,,,
1002602,http://www.chelseafarmersmkt.org/bushel-basket/,https://www.facebook.com/pages/The-Bushel-Basket-Market-The-Farmers-Market-at-Chelsea-Community-Hospital/536225753067953?ref=hl,,,http://www.realtimefarms.com/market/chelsea-community-hospital-bushel-basket-farmers-market
1019596,https://www.instagram.com/thecapitalmarket20743,https://www.facebook.com/thecapitalmarket20743,,,
1018285,http://www.CarytownMarket.com,https://www.facebook.com/carytownmarket/,https://twitter.com/CtownFarmersMkt,,https://www.instagram.com/carytownfarmersmarket/?hl=en
1010850,,"The Central Ozarks Farmers and Artisans Market",,,
1018370,http://www.thechapelhillfarmersmarket.com/,https://www.facebook.com/TheChapelHillFarmersMarket?ref=hl,https://twitter.com/chfarmersmarket?lang=en,,https://www.instagram.com/chfarmersmarket/?hl=en
1011014,http://www.gladstonemi.org/streetfair,https://www.facebook.com/gladstonespecialevents?ref=hl,,,
1018959,http://www.cityofclarksville.com/index.aspx?page=406,https://www.facebook.com/ClarksvilleDowntownMarket/,,,
1008996,http://theclevelandflea.com/,https://www.facebook.com/TheClevelandFlea,https://twitter.com/clevelandflea,,http://theclevelandflea.tumblr.com/
1003140,http://www.coitmarket.org,https://www.facebook.com/CoitRoadFarmersMarket,,,
1001841,http://www.Commonscommunity.org,,,,
1011220,,https://www.facebook.com/thecommunitymarketofLitchfield,,,
1000229,,https://www.facebook.com/pages/The-Convivium/361569286162,,,
1010404,http://www.walkerelammarket.com,www.facebook.com/walkerelamcornermarket,,https://www.youtube.com/channel/UCKlY9E5kNOvA7P5T3vElZ3Q,
