FMID,MarketName,street,city,County,State,zip,x,y
1018799,"The Farmers Market @ Kendall Square","350 Kendall St.",Cambridge,Middlesex,Massachusetts,02142,-71.082434,42.363433
1006241,"The Farmers Market Association Of Taylor County, Inc","Highway 210, Animal Shelter Road, Campbellsville",Campbellsville,Taylor,Kentucky,42718,-85.377,37.3513
1002783,"The Farmers Market At Attleboro Farms","491 Hickory Rd., Rt. 120","North Attleboro",Bristol,Massachusetts,02760,-71.3704555555556,41.96785
1003644,"The Farmers Market At Clear Lake Shores","1020 Marina Bay Drive","Clear Lake Shores",Galveston,Texas,77565,-95.03278,29.54096
1010536,"The Farmers Market At East Tennessee State University","807 University Parkway","Johnson City",Washington,Tennessee,37614,-82.3640843,36.304277
1009559,"The Farmers Market At Fairfield Hills","Fairfield Hills Campus @ Wasserman Way",Newtown,,Connecticut,,-73.2822,41.4036
1006432,"The Farmers Market At Hohenwald","Lewis County Courthouse Square",Hohenwald,Lewis,Tennessee,38462,-87.5519,35.5496
1018564,"The Farmers Market At Maple Lawn","8193 Westside Blvd",Fulton,Howard,Maryland,20759,-76.907896,39.148282
1019166,"The Farmers Market At Maryland","3900 Campus Drive","College Park","Prince George's",Maryland,20742,-76.947513,38.985968
1011169,"The Farmers Market At Midway","2738 Se St. Rd. 21",Melrose,Bradford,Florida,32666,-82.057773,29.755817
1008367,"The Farmers Market At Oakcrest Cove - Wednesdays And Sundays","34 Quaker Meeting House Rd",Sandwich,Barnstable,Massachusetts,02563,-70.487202,41.699059
1011397,"The Farmers Market At Sea Pines Center Presented By Lowcountry Produce","71 Lighthouse Road","Hilton Head Island",Beaufort,"South Carolina",29928,-80.8012245,32.1310239
1003392,"The Farmers Market At The Great Park","The Great Park",Irvine,Orange,California,92618,-117.7490656,33.665242
1009561,"The Farmers Market At The Grove School","11126 Iowa Street",Redlands,,California,92373,-117.213,34.0515
1008717,"The Farmers Market At The Shoppes At La Posada","665 S. Park Centre Ave","Green Valley",Pima,Arizona,,-110.97564,31.8575948
1009910,"The Farmers Market At The West Townshend Country Store","6573 Route 30","West Townshend",Windham,Vermont,05359,-72.711642,43.084256
1017942,"The Farmers Pantry","4843 W 50th St",Lubbock,Lubbock,Texas,79414,-101.917533,33.548016
1011028,"The Farmers' Market At Fort Leonard Wood","Bldg 604, Constitution Ave","Fort Leonard Wood",Pulaski,Missouri,65473,-92.1175339,37.753654
1000826,"The Farmers' Market At Sea Colony","Route 1 And West Way","Bethany Beach",Sussex,Delaware,19930,-75.056961,38.527207
1004892,"The Feed Barn Farmers Market","9257 Cincinnati Dayton Rd.","West Chester",Butler,Ohio,45069,-84.4111,39.3212
1007860,"The Fresh Market Burlingame (2)","Capuchino Avenue At Broadway",Burlingame,"San Mateo County",California,,-122.365,37.5852
1002090,"The Fresh Vegetable Market","810 Fm 168",Olton,Lamb,Texas,79064,-102.133327,34.207401
1006158,"The Ga Farmers Market At The Village At Harmony Crossing","Harmony Crossing",Eatonton,Putnam,Georgia,31024,-83.268173,33.423574
1003154,"The Garden Barn Farmers Market","South Shady Street","Mountain City",Johnson,Tennessee,37683,-81.7984,36.4522
1000336,"The Garden Patch","8592 Hwy 1",Mansura,Avoyelles,Louisiana,71350,-92.0441339,31.0651622
1003374,"The Gardeners Market","North Side Of Courthouse Square On 10th Street",Emmetsburg,"Palo Alto",Iowa,50536,-94.6787,43.111
1012409,"The Grainery Farmers & Artisans Market","755 Route 16",Ossipee,Carroll,"New Hampshire",03864,-71.097186,43.690218
1003529,"The Great Sidney Farmers Market","101 S. Ohio Avenue - Floor 2",Sidney,Shelby,Ohio,45365,-84.1568,40.2854
1011244,"The Green Chefs Farmers Market","333 S. Valley View Blvd","Las Vegas",Clark,Nevada,89107,-115.190284,36.170617
1018515,"The Green Market","222 East Hancock Street",Milledgeville,Wilkinson,Georgia,31061,-83.224575,33.082101
1004722,"The Green Market At Allegiance Health","1201 East Michigan Avenue",Jackson,Jackson,Michigan,49201,-84.38926,42.24996
1009503,"The Green Market At Walhill Farm","857 Six Pine Ranch Road",Batesville,,Indiana,47006,-85.1863,39.3085
1005626,"The Green Market On Market St.","Jameson Lot: Market St.","New Wilmington",Lawrence,Pennsylvania,16142,-80.3324,41.1184
1003842,"The Green Marketplace","3910 N Cocoa Blvd (us 1)",Cocoa,Brevard,Florida,32926,-80.758841,28.429752
1002310,"The Greene Street Market At Nativity","208 Eustis Ave. & Greene Street",Huntsville,Madison,Alabama,35801,-86.583226,34.73064
1018114,"The Greenfield Tuesday Farmers' Market","Sears Ave",Greenfield,Franklin,Massachusetts,01301,-72.6039289,42.5883382
1001776,"The Greensboro Farmers Market","Intersection Of Hwy 14 & 61",Greensboro,Hale,Alabama,36744,-87.579575,32.699164
1010827,"The Grenada Farmers' Market","59 Green Street",Grenada,Grenada,Mississippi,38901,-89.802863,33.784793
1001297,"The Grove Farmer's Market","1879 Glenwood Ave, Se",Atlanta,Dekalb,Georgia,30016,-84.325641,33.738869
1001964,"The Grove South Reno Farmers Market","95 Foothill Road",Reno,Washoe,Nevada,,-119.77046,39.438977
1007289,"The Heights Community Farmers' Market","University Avenue & West 181st Street",Bronx,Bronx,"New York",10453,-73.909616,40.857017
1009563,"The Heights Farmers And Artisans Market","6178 Chambersburg Road","Huber Heights",,Ohio,45424,-84.1179,39.8471
1008738,"The Herb Chalet","409 Amelia Avenue",Lexington,Lafayette,Missouri,64067,-93.876145,39.180452
1002260,"The Highland Farmers Market","94 North Main Street",Highland,Erie,"New York",14080,-78.5425,42.6419
1003788,"The Historic Langdale Mill Farmers Market","6000 20th Avenue (hwy 29)",Valley,Chambers,Alabama,36854,-85.16991,32.80821
1000937,"The Historic Mckinney Farmers Market At Adriatica","6851 Virginia Pkway",Mckinney,Collin,Texas,75070,-96.612976,33.193898
1012357,"The Indian Shores Sunday Morning Market","19305 Gulf Blvd","Indian Shores",Pinellas,Florida,33785,-82.842837,27.84788
1009685,"The Iowa City Mercer Park Farmers Market","1317 Dover Street","Iowa City",Johnson,Iowa,52240,-91.496115,41.645086
1003925,"The Jacksonville Landing Farmers Market","2 West Independent Drive",Jacksonville,Duval,Florida,32259,-81.6596,30.325
1005085,"The La Porte Farmers Market","Lincolnway And Monroe Street, Downtown Laporte",Laporte,Laporte,Indiana,46350,-86.720388,41.611744
1012121,"The Land Connection Champaign Farmers' Market","310-330 N. Neil",Champaign,Champaign,Illinois,Il,-88.243298,40.119058
1018820,"The Land Of Goshen Community Market","138 St. Louis St",Edwardsville,Madison,Illinois,62025,-89.9573111,38.8123068
1019001,"The Lewis Co. Farmers Market, Inc.","210 Center Ave",Weston,Lewis,"West Virginia",26452,-80.465764,39.037553
1008427,"The Lexington Farmers' Market","201 W Main St.","Lexington, Ky",Fayette,Kentucky,40507,-84.498121,38.047972
1003379,"The Lexington Farmers' Market","398 Southland Drive",Lexington,Fayette,Kentucky,40503,-84.526223,38.017474
1008433,"The Lexington Farmers' Market - Winter","398 South Broadway",Lexington,Fayette,Kentucky,40508,-84.504009,38.0460258
1008473,"The Little Barn Bulk Foods Market","17937 State Route 3",Watertown,Jefferson,"New York",13601,-75.9740196,43.9717663
1005416,"The Local Farmers Market Of Cairo","203 W Hwy 2",Cairo,Hall,Nebraska,68824,-98.6045866,41.0012149
1006700,"The Loris Farrmers Market","Main Street, Adjacent To Railroad Tracks",Loris,Horry,"South Carolina",29569,-79.0468,33.8343
1012633,"The Madison Farmer's Market Inc.","4 E. Mifflin St.",Madison,Dane,Wisconsin,53703,-89.382937,43.075298
1003075,"The Main Event And Farmers' Market","Historic Arkansas Riverwalk",Pueblo,Pueblo,Colorado,,-104.61,38.268
1006633,"The Mall At Greece Ridge Farmers Market","Ridge Road West & Long Pond Rd, Sears Lot",Greece,Monroe,"New York",,-77.6959,43.21
1006896,"The Mall At Shelter Cove","Thighway 278 & 24 Shelter Cove Land","Hilton Head",Beaufort,"South Carolina",29928,-80.7197,32.1861
1018609,"The Market","La 1",Thibodaux,Lafourche,Louisiana,70301,-90.819785,29.79831
1005683,"The Market @ Saint Monica's","699 South Highway 95-a",Cantonment,Escambia,Florida,32533,-87.309144,30.594183
1004334,"The Market At 6000 Goodlette","6000 Goodlette Road",Naples,Collier,Florida,,-81.7917,26.2147
1009494,"The Market At Ag Heritage Park","Lem Morrison And Donahue Drives,",Auburn,,Alabama,36849,-85.4903,32.5923
1018002,"The Market At Artisans Cove","220 Old Highway 431s","Hampton Cove",Madison,Alabama,35763,-86.478038,34.659544
1010745,"The Market At Austin Landing","10400 Innovation Dr.",Miamisburg,Montgomery,Ohio,45342,-84.2358568,39.5999081
1004753,"The Market At Bissel Gardens","E. 241st St. & Baychester Ave.",Bronx,Bronx,"New York",10466,-73.8469,40.900555
1012541,"The Market At Good Shepherd","3809 Spring Ave, Sw",Decatur,Morgan,Alabama,35603,-87.001579,34.535562
1009647,"The Market At Gulf Place","Town Center Loop At Hwy 30a & 393","Santa Rosa Beach",Walton,Florida,32459,-86.230806,30.347529
1008419,"The Market At Inman Farms","1101 Black Hwy (sc Rt #5)",York,York,"South Carolina",29745,-81.255064,34.999224
1019504,"The Market At Long Valley","66 East Mill Road","Long Valley",Morris,"New Jersey",07853,-74.770016,40.784492
1018248,"The Market At Pepper Place","2829 2nd Avenue South",Birmingham,Jefferson,Alabama,35233,-86.791298,33.516223
1005975,"The Market At Rutland Farms","5641 Union Rd.",Tifton,Tift,Georgia,31794,-83.499763,31.344282
1001863,"The Market At Sundance Mountain Lodge","1865 Woodmoor Dr.",Monument,"El Paso",Colorado,,-104.861,39.097
1018422,"The Market At Town Square","492 Hill St.","Green Lake","Green Lake",Wisconsin,54941,-88.960382,43.845375
1011764,"The Market At Wright Stop Plaza","4 S. Main St.",Dayton,Montgomery,Ohio,45402,-84.1913141,39.7592352
1009477,"The Market Downtown Tulare","K Street",Visalia,,California,93292,-119.274,36.3073
1016917,"The Market In Petersburg, Alaska","1st And Gjoa","Petersburg, Ak",Wrangell-petersburg,Alaska,99833,-132.955913,56.81193
1008742,"The Market In The Loop","6655 Delmar","University City","St. Louis",Missouri,63130,-90.307147,38.65621
1008728,"The Market On Main","50 Public Square",Somerset,Pulaski,Kentucky,42501,-84.603941,37.091712
1006754,"The Market On Strongs","1332 Strongs Avenue","Stevens Point",Portage,Wisconsin,54481,-89.58246,44.52305
1003738,"The Marketplace In Woodrige","3001 Bladensburg Road, Ne",Washington,"District Of Columbia","District Of Columbia",,-76.959856,38.928445
1008809,"The Marketplace Somerset, Ma","202 Slades Ferry Ave",Somerset,Bristol,Massachusetts,02726,-71.160158,41.727737
1011497,"The Markets At Shrewsbury","12025 Susquehanna Trail S","Glen Rock",York,Pennsylvania,17327,-76.730703,39.793503
1009240,"The Mason City Market","9 N. Federal Avenue (central Park)","Mason City",,Iowa,50401,-78.826,42.9332
1004531,"The Maui's Fresh Produce Farmers' Market","Queen Kaahumanu Shopping Center (center Stage Area)",Kahului,Maui,Hawaii,,-156.472,20.8887
1001720,"The Mid-week Farmers Market","Parking Lot B, Downtown",Ashland,Ashland,Ohio,44805,-82.3205,40.8647
1011599,"The Minted Market, Grampians Community Farmers Market","258 Main Street",Grampian,Clearfield,Pennsylvania,16838,-78.612509,40.965729
1006069,"The Minturn Market","Historic Downtown Minturn",Minturn,Eagle,Colorado,81645,-106.4315,39.58839
1019517,"The Monroe Farmers’ Market","7 Fan Hill Road",Monroe,Fairfield,Connecticut,06468,-73.207774,41.33221
1009302,"The Morris Marketplace","21 Higbie Rd",Morris,,Connecticut,06763,-73.181,41.6827
1005410,"The New Dana Point Cfm","Dana Pt. Pacific Coast Hwy & Golden Lantern St.","Dana Point",Orange,California,92629,-117.699022,33.46779
1006013,"The New York Botanical Garden Farmers Market","Mosholu Pkwy. Gate At Kazimiroff Blvd.(in Garden)","New York City",Bronx,"New York",,-73.882316,40.865757
1009955,"The Newburyport Farmers' Market","50 Water St",Newburyport,Essex,Massachusetts,01950,-70.865683,42.810473
1006619,"The North East Farmers Market","Gibson Park","North East",Erie,Pennsylvania,16128,-79.9853,40.3257
1005239,"The Northeast Bronx Community Farmers Market","Haffen Park Hammersley & Wickham Avenues","New York",Bronx,"New York",10469,-73.8392,40.8728
1003823,"The Northwood Area Farmers Market",,Northwood,Rockingham,"New Hampshire",03261,-71.149328,43.193796
1011059,"The Novi All Seasons Market - Saturday South","45175 Ten Mile Road",Novi,Oakland,Michigan,48375,-83.487333,42.465857
1011060,"The Novi All Seasons Market - Wednesday North","28115 Meadowbrook Road",Novi,Oakland,Michigan,48377,-83.457597,42.498883
1002645,"The Nw Regional Food Hub / Shopthenorthwest.Com","603 Goethals",Richland,Benton,Washington,99352,-119.280701,46.274121
1000182,"The Oakleaf Greenmarket","9700 Argyle Forest Blvd",Jacksonville,Duval,Florida,32244,-81.8335,30.1942
1009459,"The Old Winery Farmers Market","31505 Grand River At Orchard Lk Rd.",Farmington,,Michigan,48336,-83.3573,42.4561
1005768,"The Olde Farmers Market / Springville","Mechanic Street",,Erie,"New York",,-78.6661,42.5086
1003119,"The Olde Ghent Farmers Market","2149 Route 66",Ghent,Columbia,"New York",12075,-73.6283,42.3193
1004180,"The Onancock Market","Market Street And Ames Street",Onancock,Accomack,Virginia,23417,-75.749976,37.712092
1002101,"The Orange Farmers Market","135 East Main St",Orange,Franklin,Massachusetts,01364,-72.3033449,42.590734
1004981,"The Orchards Farmers' Market","I-25 & 144th Ave.",Westminister,Adams,Colorado,,-104.992,39.9569
1010855,"The Original Bardstown Road Farmers Market","1722 Bardstown Road",Louisville,Jefferson,Kentucky,40205,-85.702387,38.229066
1009566,"The Original Delaware County Community Farmers Market","236 Pennsylvania Ave",Delaware,,Ohio,43015,-83.0801,40.3141
1009505,"The Original El Dorado Farmers Market","1000 South Main","El Dorado",,Kansas,67042,-96.8477,37.8089
1003196,"The Original Farmers Market","Parking Lot Of Uaw Local 662 109 Bypass",Anderson,Anderson,Indiana,46012,-85.6333,40.0906
1010364,"The Orlando Artisan Marketplace","3201 E Colonial Dr,","Orlando, Fl",Orange,Florida,32803,-81.3462829,28.5537904
1003640,"The Osage Mercado","1001 Osage Street",Denver,Denver,Colorado,80204,-105.006,39.7328
1003552,"The Palmetto Bay Marketplace","S.W. 174th And 97th Avenue Palmetto Bay",Miami,Miami-dade,Florida,33157,-80.3487,25.6083
1003133,"The Pass Market","103 Fleitas Ave.","Pass Christian",Harrison,Mississippi,39571,-89.2393345,30.3169726
1012826,"The Patch Urban Farm And Market","1201 West Dania Beach Blvd.","Dania Beach",Broward,Florida,33004,-80.1513358,26.0521352
1018628,"The Petaluma East Side Farmers' Market","320 N Mcdowell Blvd",Petaluma,Sonoma,California,94954,-122.630899,38.252337
1011630,"The Prairie Farmers' Market","300 N. Cherapa Place","Sioux Falls",Minnehaha,"South Dakota",57103,-96.722973,43.550926
1000181,"The Regency Greenmarket","860 Commerce Center Drive",Jacksonville,Duval,Florida,32225,-81.5501,30.3372
1018431,"The Ringwood Farmers' Market","20 Cannici Drive",Ringwood,Passaic,"New Jersey",07456,-74.266486,41.088594
1001457,"The Rock Ranch Produce","5020 Barnesville Hwy","The Rock",Upson,Georgia,30285,-84.2304,32.9647
1010800,"The Sands Farmers' Market","345 N. Arlington Avenue",Reno,Washoe,Nevada,89501,-119.818887,39.527321
1010494,"The Saturday Market At Paradise","3293 Lincoln Highway East",Paradise,Lancaster,Pennsylvania,17562,-76.108184,40.005534
1009992,"The Seminole Wednesday Market","9100 113th St",Seminole,Pinellas,Florida,33772,-82.796388,27.855798
1009349,"The Serbian Sun Market","1000 Colliers Way",Weirton,,"West Virginia",26062,-80.5351,40.383
1012057,"The Silver City Farmers' Market","Hamilton Street And Hopewell St",Taunton,Bristol,Massachusetts,02780,-71.094872,41.913428
1008448,"The South Kona Green Market","82-6188 Mamalahoa Highway","Captain Cook",Hawaii,Hawaii,96704,-155.9113,19.489787
1018689,"The South Of The James Farmers Market","New Kent Avenue & 42nd Street",Richmond,Richmond,Virginia,23225,-77.4765723,37.5209343
1018624,"The Springs Community Farmers' Market","Parking Lot At Boyes Blvd & Hwy 12","Boyes Hot Springs",Sonoma,California,95476,-122.482053,38.31433
1003540,"The Surfside Marketplace","95th And Collins Avenue",Miami,Miami-dade,Florida,33154,-80.1226,25.8853
1000278,"The Territory Farmers' Market","2000 Territory Drive",Galena,"Jo Daviess",Illinois,61036,-90.315,42.40476
1004908,"The Trenton Farmers Market","960 Spruce Street",Trenton,Mercer,"New Jersey",08648,-74.7515,40.24289
1006917,"The University Hospital Auxiliarys Farmers Market","150 Bergen St.",Newark,Essex,"New Jersey",,-74.1924,40.74
1009527,"The University Of Scranton Farmer's Market","159 Cedar Ave.",Scranton,,Pennsylvania,18505,-75.6638,41.4044
1010938,"The Victory Market On South University","6400 S. University",Centennial,Arapahoe,Colorado,80121,-104.958077,39.601847
1001866,"The Village Farmers Market","Cottageview Drive","Traverse City","Grand Traverse",Michigan,49684,-85.6448,44.758
1010798,"The Village Farmers Market On California Street","625 Booth Street",Reno,Washoe,Nevada,89509,-119.827861,39.514766
1000851,"The Village Market","1482 Hwy 65 & 82 South","Lake Village",Chicot,Arkansas,71653,-91.292967,33.318615
1008813,"The Villages Farmers Markets","2726 Brownwood Blvd","The Villages",Sumter,Florida,32162,-82.0037608,28.927019
1010413,"The Virginia Beach Farmers Market","3640 Dam Neck Road","Virginia Beach","Virginia Beach",Virginia,23453,-76.091095,36.776811
1000429,"The Virginia Grown Farmers Market At The Olde Dominion Agriculture Complex","19783 Us Hwy. 29 South",Chatham,Pittsylvania,Virginia,24531,-79.403628,36.864529
1011757,"The Wall Food + Flowers + Farmers Market","755 Wall Street","Los Angeles","Los Angeles",California,90014,-118.249691,34.040809
1000648,"The Warrington Farmers' Market At Valley Square","Route 611 & Street Road",Warrington,Bucks,Pennsylvania,18976,-75.1386,40.2295
1012554,"The Wednesday Market","139 Adams Street",Zebulon,Pike,Georgia,30295,-84.343912,33.103356
1018868,"The Wesley Hicks/telfair County Farmers' Market","139 North 3rd Avenue",Mcrae-helena,Telfair,Georgia,31037,-82.896739,32.07741
1012799,"The West River Farmers Market",,Londonderry,Windham,Vermont,,-72.8064866,43.2264643
1008152,"The Wild Ramp","555 14th Street West",Huntington,Cabell,"West Virginia",25704,-82.479326,38.411133
1008215,"The Windmill Farm & Craft Market","3900 Rt. 14a","Penn Yan",Yates,"New York",14527,-77.035997,42.576918
1009368,"The Winter Sandwich bazaar","#33 Water Street",Sandwich,,Massachusetts,,-70.4947,41.752
1008826,"The Woodland Farmers Market","250 First Street",Woodland,Yolo,California,95695,-121.7737712,38.6792311
1008827,"The Woodland Farmers Market At Woodland Healthcare","Corner Of Cottonwood And Gibson Rd",Woodland,Yolo,California,95695,-121.793045,38.663686
1000876,"The Y Farmers Market","740 Main Street","Johnson City",Broome,"New York",13790,-75.9782,42.1162
1006521,"The Yard Project","Route 127 And Long Street",Webstere,Merrimack,"New Hampshire",03303,-71.71669,43.331047
1009565,"The Ywca's Market At North Street","301 North Street",Batavia,,"New York",14020,-78.1728,43.0057
1012013,"Thermopolis Farmers' Market","Broadway And 5th Street",Thermopolis,"Hot Springs",Wyoming,82443,-108.2102088,43.646039
1003002,"Thibodaux Main Street Farmers Market","314 St Mary St",Thibodaux,Lafourche,Louisiana,70301,-90.8244119,29.7958386
1019228,"Thief River Falls Farmers Market","Corner Of 3rd Street And Duluth Ave.","Thief River Falls",Pennington,Minnesota,56701,-96.184263,48.118841
1008345,"Thiensville Village Market","250 Elm St",Thiensville,Ozaukee,Wisconsin,53092,-87.978892,43.23184
1001589,"Third Street Market","South & Third St",Leesville,Vernon,Louisiana,71446,-93.261,31.1395
1001983,"Third Street South Farmers Market","255 13th Avenue South",Naples,Collier,Florida,34102,-81.802901,26.131064
1011750,"Thomas County Farmers Market","8th And Court Ave",Colby,Thomas,Kansas,67701,-101.044393,39.400676
1000945,"Thomaston Farmers Market","Intersection Of Highways 25 & 28",Thomaston,Marengo,Alabama,36783,-87.6255,32.2666
1007452,"Thomaston Farmers Market","Town Green At Main Street- Seth Thomas Park",Thomaston,Litchfield,Connecticut,06787,-73.1035,41.7044
1003104,"Thomasville Farmers Market","21 East Guilford Street",Thomasville,Davidson,"North Carolina",27360,-80.0811,35.885
1004670,"Thomasville State Farmers Market","502 Smith Ave.",Thomasville,Thomas,Georgia,31792,-83.9714,30.8355
1008126,"Thompson Falls Farmers Market Llc","Rose Garden Park, Main Street, Hwy 200","Thompson Falls",Sanders,Montana,59873,-115.343032,47.593713
1007777,"Thompson's Station Farmers Market","4691 Columbia Pike","Thompson's Station",Williamson,Tennessee,37179,-86.906451,35.798165
1009311,"Thornton Village Farmers Market","6 Township Road Off Of Cheyney Road,",Cheyney,,Pennsylvania,,-75.5129,39.9055
1007071,"Thorny Bush Farm","Courthouse Square",Coudersport,Potter,Pennsylvania,16915,-77.9303,41.7524
1004600,"Thorp Farmer's Market","320 E Stanley St.",Thorp,Clark,Wisconsin,54771,-90.79829,44.958998
1003833,"Thousand Oaks Certified Farmers' Market","230 W. Hillcrest Drive","Thousand Oaks",Ventura,California,91301,-118.88376,34.181413
1010102,"Three Forks Famers Market","Veterans Memorial Park At E Neal St And N Main","Three Forks",Gallatin,Montana,59752,-111.551163,45.896132
1002633,"Three Oaks Farmers Market","15 S Central","Three Oaks",Berrien,Michigan,49128,-86.614993,41.800475
1004355,"Three Rivers Farmers Market","West Michigan Avenue And Spring Street","Three Rivers","St. Joseph",Michigan,49093,-85.6358056,41.9427664
1000218,"Throgs Neck Market","Schley Avenue/ Balcom Avenue And E 177th Street",Bronx,Bronx,"New York",10465,-73.825483,40.822424
1012215,"Thurmont Main Street Farmer's Market","South Center Street",Thurmont,Frederick,Maryland,21788,-77.4105309,39.622789
1003505,"Thursday Afternoon Farmers Market","Goshen Co. Extension Parking Lot, 4516 Us Hwy 26/85",Torrington,,Wyoming,82240,-104.145,42.0455
1012533,"Thursday Civic Center Farmers Market","Marin Center, Avenue Of The Flags","San Rafael",Marin,California,94903,-122.533581,38.002859
1017961,"Thursday Marin Farmers Market","Avenue Of The Flags, San Rafael , California 94903","San Rafael",Marin,California,94903,-122.534505,38.001229
1007713,"Thursday Market At The Ville","Cle West, Wilsonville, Or 97070, Wilsonville, Or 97070",Wilsonville,Clackamas,Oregon,97070,-122.795,45.3124
1018623,"Tiburon Farmers Market","Main Street",Tiburon,Marin,California,94920,-122.45628,37.873323
1001586,"Ticonderoga Area Farmers Market","Route 9n, Southwest Of The Liberty Monument",Ticonderoga,Essex,"New York",12883,-73.435385,43.848038
1002288,"Tierra Amarilla: Jardines Del Norte Farmers Market","Community Bank Parking Lot, Us Rte 84","Tierra Amarilla",,"New Mexico",87575,-106.552,36.6385
1009814,"Tigard Bull Mountain Farmers Market","14389 Sw Pacific Hwy",Tigard,Multnomah,Oregon,,-122.792539,45.41488
1009802,"Tigard Farmers Market","Burnham Street At Main Street",Tigard,Washington,Oregon,,-122.772142,45.429956
1002259,"Tillamook Farmers' Market","2nd And Laurel Ave.",Tillamook,Tillamook,Oregon,97141,-123.8420719,45.4570544
1008365,"Tilton Farmers' Market","120 Laconia Rd.",Tilton,Belknap,"New Hampshire",03276,-71.562689,43.457789
1009623,"Tilton Winter Farmers' Market","67 East Main St.",Tilton,Belknap,"New Hampshire",03276,-71.575807,43.450027
1007041,"Timothy's Farmers Market","Corner Of East Xenia & Maysutle St",Bowersville,"Greene County",Ohio,,-83.7243,39.5805
1004544,"Tinley Park Farmers Market","Metra Station 173rd & Oak Park Ave.","Tinley Park",Cook,Illinois,60477,-87.7833,41.575
1005632,"Tioga Farmers Market","Farm Festival Building",Tioga,Williams,"North Dakota",58852,-102.929,48.4
1000547,"Tioga Monday Market","13005 W. Newberry Road (sr 26)",Gainesville,Alachua,Florida,,-82.4816,29.6487
1004209,"Tionesta Farmers Market","Forest County Courthouse",Tionesta,Forest,Pennsylvania,16353,-79.4564,41.4962
1009291,"Tipp City Marketplace","Broadway & South Third streets","Tipp City",,Ohio,45371,-84.1712,39.9591
1003463,"Tipton County Farmer's Market","135 E. Jefferson Street",Tipton,Tipton,Indiana,46072,-86.0401,40.282
1004897,"Tipton Farmers Market Association","North Side Of Court House",Tipton,Cedar,Iowa,52772,-91.1284,41.7694
1003618,"Tiri's Garden Farmers' Market","1522 California St.",Denver,Denver,Colorado,,-104.992,39.7443
1009406,"Tisbury Farm Market","342 State Rd.","Vineyard Haven",,Massachusetts,02568,-70.6142,41.4478
1009754,"Tishomingo County Farmers Market","1008 Battleground Dr.",Iuka,Tishomingo,Mississippi,38852,-88.202549,34.805196
1004291,"Titusville Open-air Market","Corner Of S. Martin & Diamond St.",Titusville,Crawford,Pennsylvania,16354,-79.671438,41.626744
1004642,"Tj's Farmers Market","6069 State Route 414, Hector+d128",Hector,Schuyler,"New York",,-76.8763,42.5308
1012595,"Tobin Farmart Market","110 Auditorium Circle","San Antonio",Bexar,Texas,78205,-98.488822,29.43105
1008704,"Todd County Farmer's Market","301 East Main Street",Elkton,Todd,Kentucky,42220,-87.1519249,36.8093255
1009939,"Toledo Farmers' Market","525 Market",Toledo,Lucas,Ohio,43604,-83.542051,41.645297
1008388,"Toledo Street Market","Main Street",Toledo,Lincoln,Oregon,97391,-123.93731,44.621813
1007453,"Tolland Farmers Market","Tolland Green",Tolland,Tolland,Connecticut,06084,-72.3695,41.8728
1005574,"Toluca Lake Cfm","Sancola Avenue & Riverside Drive","Toluca Lake","Los Angeles",California,91356,-118.549,34.1726
1007370,"Tomah Area Farmers Market Association",Holton,Tomah,Monroe,Wisconsin,54660,-90.504,43.974
1003076,"Tomahawk Main Street Farmers' Market","North 3rd Street",Tomahawk,Lincoln,Wisconsin,54487,-89.730749,45.471147
1003812,"Tomahawk, Wisconsin Original Farmers' Market","Washington Park Between 4th And 5th Streets",Tomahawk,Lincoln,Wisconsin,54487,-89.7285,45.4714
1009195,"Tomball Farmers Market","14090 Fm 2920 Rd. Suite G163",Tomball,,Texas,77377,-95.6095,30.0028
1000078,"Tompinks Square Greenmarket","E 7 St. & Ave A","New York","New York","New York",10009,-73.983535,40.726056
1004148,"Toms River Farmers Market","East Water Street","Toms River",Ocean,"New Jersey",08753,-74.1975,39.9512
1009385,"Tonasket Farmers Market","U.S. 97 & N Western Ave",Tonasket,,Washington,98855,-119.436,48.7106
1000224,"Topanga Canyon Certified Farmer's Market","120 S. Topanga Canyon Blvd",Topanga,"Los Angeles",California,90290,-118.605,34.0906
1007623,"Topsfield Farmers Market","207 Boston Street",Topsfield,,Massachusetts,01983,-70.9453,42.6296
1006481,"Torrance Certified Farmers' Market -tuesday And Saturday- 2200 Crenshaw Blvd Torrance,ca.90501","2200 Crenshaw Blvd",Torrance,"Los Angeles",California,90501,-118.328444,33.8249448
1010207,"Torrington Farmer's Market","Main Street Between 21st And 22nd",Torrington,Goshen,Wyoming,82240,-104.184394,42.06537
1007437,"Torrington Farmers Market","Staples Plaza, South Main Street",Torrington,Litchfield,Connecticut,06790,-73.1154,41.8147
1010205,"Torrington Farmers Market","4516 Us Hwy 26/85",Torrington,Goshen,Wyoming,82240,-104.223495,42.079598
1010784,"Tosa Farmers Market","7720 N. Harwood Ave",Wauwatosa,Milwaukee,Wisconsin,53213,-88.00857,43.048852
1019535,"Tosa Farmers Market","7720 Harwood Avenue",Wauwatosa,Milwaukee,Wisconsin,53213,-88.008673,43.048781
1008394,"Tower District Farmers Market","1201 N. Van Ness Avenue",Fresno,Fresno,California,93728,-119.799153,36.757911
1003993,"Tower Grove Farmers' Market","4256 Magnolia Ave","St Louis","St. Louis City",Missouri,63110,-90.2592,38.6066
1009268,"Tower Island Chute Farmer's Market","269 Ragweed Ln","Grand Tower",,Illinois,62942,-89.4833,37.6087
